2019-07-21 15:22:41 install ifupdown:armhf <none> 0.8.35
2019-07-21 15:22:41 status half-installed ifupdown:armhf 0.8.35
2019-07-21 15:22:42 status unpacked ifupdown:armhf 0.8.35
2019-07-21 15:22:42 install init:armhf <none> 1.56+nmu1
2019-07-21 15:22:42 status half-installed init:armhf 1.56+nmu1
2019-07-21 15:22:42 status unpacked init:armhf 1.56+nmu1
2019-07-21 15:22:42 install iproute2:armhf <none> 4.20.0-2
2019-07-21 15:22:42 status half-installed iproute2:armhf 4.20.0-2
2019-07-21 15:22:43 status unpacked iproute2:armhf 4.20.0-2
2019-07-21 15:22:43 install iptables:armhf <none> 1.8.2-4
2019-07-21 15:22:43 status half-installed iptables:armhf 1.8.2-4
2019-07-21 15:22:43 status unpacked iptables:armhf 1.8.2-4
2019-07-21 15:22:43 install libip6tc0:armhf <none> 1.8.2-4
2019-07-21 15:22:43 status half-installed libip6tc0:armhf 1.8.2-4
2019-07-21 15:22:43 status unpacked libip6tc0:armhf 1.8.2-4
2019-07-21 15:22:43 install libiptc0:armhf <none> 1.8.2-4
2019-07-21 15:22:43 status half-installed libiptc0:armhf 1.8.2-4
2019-07-21 15:22:43 status unpacked libiptc0:armhf 1.8.2-4
2019-07-21 15:22:43 install libxtables12:armhf <none> 1.8.2-4
2019-07-21 15:22:43 status half-installed libxtables12:armhf 1.8.2-4
2019-07-21 15:22:44 status unpacked libxtables12:armhf 1.8.2-4
2019-07-21 15:22:44 install iputils-ping:armhf <none> 3:20180629-2
2019-07-21 15:22:44 status half-installed iputils-ping:armhf 3:20180629-2
2019-07-21 15:22:44 status unpacked iputils-ping:armhf 3:20180629-2
2019-07-21 15:22:44 install isc-dhcp-client:armhf <none> 4.4.1-2
2019-07-21 15:22:44 status half-installed isc-dhcp-client:armhf 4.4.1-2
2019-07-21 15:22:44 status unpacked isc-dhcp-client:armhf 4.4.1-2
2019-07-21 15:22:44 install isc-dhcp-common:armhf <none> 4.4.1-2
2019-07-21 15:22:44 status half-installed isc-dhcp-common:armhf 4.4.1-2
2019-07-21 15:22:44 status unpacked isc-dhcp-common:armhf 4.4.1-2
2019-07-21 15:22:44 install kmod:armhf <none> 26-1
2019-07-21 15:22:44 status half-installed kmod:armhf 26-1
2019-07-21 15:22:44 status unpacked kmod:armhf 26-1
2019-07-21 15:22:45 install less:armhf <none> 487-0.1+b1
2019-07-21 15:22:45 status half-installed less:armhf 487-0.1+b1
2019-07-21 15:22:45 status unpacked less:armhf 487-0.1+b1
2019-07-21 15:22:45 install libbsd0:armhf <none> 0.9.1-2
2019-07-21 15:22:45 status half-installed libbsd0:armhf 0.9.1-2
2019-07-21 15:22:45 status unpacked libbsd0:armhf 0.9.1-2
2019-07-21 15:22:45 install libcap2-bin:armhf <none> 1:2.25-2
2019-07-21 15:22:45 status half-installed libcap2-bin:armhf 1:2.25-2
2019-07-21 15:22:45 status unpacked libcap2-bin:armhf 1:2.25-2
2019-07-21 15:22:45 install libestr0:armhf <none> 0.1.10-2.1
2019-07-21 15:22:45 status half-installed libestr0:armhf 0.1.10-2.1
2019-07-21 15:22:45 status unpacked libestr0:armhf 0.1.10-2.1
2019-07-21 15:22:45 install libfastjson4:armhf <none> 0.99.8-2
2019-07-21 15:22:45 status half-installed libfastjson4:armhf 0.99.8-2
2019-07-21 15:22:46 status unpacked libfastjson4:armhf 0.99.8-2
2019-07-21 15:22:46 install liblocale-gettext-perl:armhf <none> 1.07-3+b4
2019-07-21 15:22:46 status half-installed liblocale-gettext-perl:armhf 1.07-3+b4
2019-07-21 15:22:46 status unpacked liblocale-gettext-perl:armhf 1.07-3+b4
2019-07-21 15:22:46 install liblognorm5:armhf <none> 2.0.5-1
2019-07-21 15:22:46 status half-installed liblognorm5:armhf 2.0.5-1
2019-07-21 15:22:46 status unpacked liblognorm5:armhf 2.0.5-1
2019-07-21 15:22:46 install libmnl0:armhf <none> 1.0.4-2
2019-07-21 15:22:46 status half-installed libmnl0:armhf 1.0.4-2
2019-07-21 15:22:46 status unpacked libmnl0:armhf 1.0.4-2
2019-07-21 15:22:46 install libnetfilter-conntrack3:armhf <none> 1.0.7-1
2019-07-21 15:22:46 status half-installed libnetfilter-conntrack3:armhf 1.0.7-1
2019-07-21 15:22:46 status unpacked libnetfilter-conntrack3:armhf 1.0.7-1
2019-07-21 15:22:47 install libnfnetlink0:armhf <none> 1.0.1-3+b1
2019-07-21 15:22:47 status half-installed libnfnetlink0:armhf 1.0.1-3+b1
2019-07-21 15:22:47 status unpacked libnfnetlink0:armhf 1.0.1-3+b1
2019-07-21 15:22:47 install libnftnl11:armhf <none> 1.1.2-2
2019-07-21 15:22:47 status half-installed libnftnl11:armhf 1.1.2-2
2019-07-21 15:22:47 status unpacked libnftnl11:armhf 1.1.2-2
2019-07-21 15:22:47 install libtext-charwidth-perl:armhf <none> 0.04-7.1+b1
2019-07-21 15:22:47 status half-installed libtext-charwidth-perl:armhf 0.04-7.1+b1
2019-07-21 15:22:47 status unpacked libtext-charwidth-perl:armhf 0.04-7.1+b1
2019-07-21 15:22:47 install libtext-iconv-perl:armhf <none> 1.7-5+b7
2019-07-21 15:22:47 status half-installed libtext-iconv-perl:armhf 1.7-5+b7
2019-07-21 15:22:47 status unpacked libtext-iconv-perl:armhf 1.7-5+b7
2019-07-21 15:22:47 install libtext-wrapi18n-perl:all <none> 0.06-7.1
2019-07-21 15:22:47 status half-installed libtext-wrapi18n-perl:all 0.06-7.1
2019-07-21 15:22:47 status unpacked libtext-wrapi18n-perl:all 0.06-7.1
2019-07-21 15:22:48 install logrotate:armhf <none> 3.14.0-4
2019-07-21 15:22:48 status half-installed logrotate:armhf 3.14.0-4
2019-07-21 15:22:48 status unpacked logrotate:armhf 3.14.0-4
2019-07-21 15:22:48 install lsb-base:all <none> 10.2019051400
2019-07-21 15:22:48 status half-installed lsb-base:all 10.2019051400
2019-07-21 15:22:48 status unpacked lsb-base:all 10.2019051400
2019-07-21 15:22:48 install nano:armhf <none> 3.2-3
2019-07-21 15:22:48 status half-installed nano:armhf 3.2-3
2019-07-21 15:22:48 status unpacked nano:armhf 3.2-3
2019-07-21 15:22:48 install libncurses6:armhf <none> 6.1+20181013-2
2019-07-21 15:22:48 status half-installed libncurses6:armhf 6.1+20181013-2
2019-07-21 15:22:49 status unpacked libncurses6:armhf 6.1+20181013-2
2019-07-21 15:22:49 install netbase:all <none> 5.6
2019-07-21 15:22:49 status half-installed netbase:all 5.6
2019-07-21 15:22:49 status unpacked netbase:all 5.6
2019-07-21 15:22:49 install libnewt0.52:armhf <none> 0.52.20-8
2019-07-21 15:22:49 status half-installed libnewt0.52:armhf 0.52.20-8
2019-07-21 15:22:49 status unpacked libnewt0.52:armhf 0.52.20-8
2019-07-21 15:22:49 install whiptail:armhf <none> 0.52.20-8
2019-07-21 15:22:49 status half-installed whiptail:armhf 0.52.20-8
2019-07-21 15:22:49 status unpacked whiptail:armhf 0.52.20-8
2019-07-21 15:22:50 install libpopt0:armhf <none> 1.16-12
2019-07-21 15:22:50 status half-installed libpopt0:armhf 1.16-12
2019-07-21 15:22:50 status unpacked libpopt0:armhf 1.16-12
2019-07-21 15:22:50 install libprocps7:armhf <none> 2:3.3.15-2
2019-07-21 15:22:50 status half-installed libprocps7:armhf 2:3.3.15-2
2019-07-21 15:22:50 status unpacked libprocps7:armhf 2:3.3.15-2
2019-07-21 15:22:50 install procps:armhf <none> 2:3.3.15-2
2019-07-21 15:22:50 status half-installed procps:armhf 2:3.3.15-2
2019-07-21 15:22:50 status unpacked procps:armhf 2:3.3.15-2
2019-07-21 15:22:50 install readline-common:all <none> 7.0-5
2019-07-21 15:22:50 status half-installed readline-common:all 7.0-5
2019-07-21 15:22:50 status unpacked readline-common:all 7.0-5
2019-07-21 15:22:51 install rsyslog:armhf <none> 8.1901.0-1
2019-07-21 15:22:51 status half-installed rsyslog:armhf 8.1901.0-1
2019-07-21 15:22:51 status unpacked rsyslog:armhf 8.1901.0-1
2019-07-21 15:22:51 install sensible-utils:all <none> 0.0.12
2019-07-21 15:22:51 status half-installed sensible-utils:all 0.0.12
2019-07-21 15:22:51 status unpacked sensible-utils:all 0.0.12
2019-07-21 15:22:51 install libslang2:armhf <none> 2.3.2-2
2019-07-21 15:22:51 status half-installed libslang2:armhf 2.3.2-2
2019-07-21 15:22:51 status unpacked libslang2:armhf 2.3.2-2
2019-07-21 15:22:51 install udev:armhf <none> 241-5
2019-07-21 15:22:51 status half-installed udev:armhf 241-5
2019-07-21 15:22:53 status unpacked udev:armhf 241-5
2019-07-21 15:22:53 install tasksel:all <none> 3.53
2019-07-21 15:22:53 status half-installed tasksel:all 3.53
2019-07-21 15:22:53 status unpacked tasksel:all 3.53
2019-07-21 15:22:53 install tasksel-data:all <none> 3.53
2019-07-21 15:22:53 status half-installed tasksel-data:all 3.53
2019-07-21 15:22:53 status unpacked tasksel-data:all 3.53
2019-07-21 15:22:53 install vim-common:all <none> 2:8.1.0875-5
2019-07-21 15:22:53 status half-installed vim-common:all 2:8.1.0875-5
2019-07-21 15:22:54 status unpacked vim-common:all 2:8.1.0875-5
2019-07-21 15:22:54 install vim-tiny:armhf <none> 2:8.1.0875-5
2019-07-21 15:22:54 status half-installed vim-tiny:armhf 2:8.1.0875-5
2019-07-21 15:22:54 status unpacked vim-tiny:armhf 2:8.1.0875-5
2019-07-21 15:22:54 install xxd:armhf <none> 2:8.1.0875-5
2019-07-21 15:22:54 status half-installed xxd:armhf 2:8.1.0875-5
2019-07-21 15:22:55 status unpacked xxd:armhf 2:8.1.0875-5
2019-07-21 15:22:55 trigproc libc-bin:armhf 2.28-10 <none>
2019-07-21 15:22:55 status half-configured libc-bin:armhf 2.28-10
2019-07-21 15:22:55 status installed libc-bin:armhf 2.28-10
2019-07-21 15:22:55 trigproc systemd:armhf 241-5 <none>
2019-07-21 15:22:55 status half-configured systemd:armhf 241-5
2019-07-21 15:22:55 status installed systemd:armhf 241-5
2019-07-21 15:22:55 startup packages configure
2019-07-21 15:22:55 configure cpio:armhf 2.12+dfsg-9 <none>
2019-07-21 15:22:55 status unpacked cpio:armhf 2.12+dfsg-9
2019-07-21 15:22:55 status half-configured cpio:armhf 2.12+dfsg-9
2019-07-21 15:22:55 status installed cpio:armhf 2.12+dfsg-9
2019-07-21 15:22:55 configure libtext-iconv-perl:armhf 1.7-5+b7 <none>
2019-07-21 15:22:55 status unpacked libtext-iconv-perl:armhf 1.7-5+b7
2019-07-21 15:22:55 status half-configured libtext-iconv-perl:armhf 1.7-5+b7
2019-07-21 15:22:55 status installed libtext-iconv-perl:armhf 1.7-5+b7
2019-07-21 15:22:55 configure libtext-charwidth-perl:armhf 0.04-7.1+b1 <none>
2019-07-21 15:22:55 status unpacked libtext-charwidth-perl:armhf 0.04-7.1+b1
2019-07-21 15:22:55 status half-configured libtext-charwidth-perl:armhf 0.04-7.1+b1
2019-07-21 15:22:55 status installed libtext-charwidth-perl:armhf 0.04-7.1+b1
2019-07-21 15:22:55 configure lsb-base:all 10.2019051400 <none>
2019-07-21 15:22:55 status unpacked lsb-base:all 10.2019051400
2019-07-21 15:22:55 status half-configured lsb-base:all 10.2019051400
2019-07-21 15:22:55 status installed lsb-base:all 10.2019051400
2019-07-21 15:22:55 configure libip6tc0:armhf 1.8.2-4 <none>
2019-07-21 15:22:55 status triggers-pending libc-bin:armhf 2.28-10
2019-07-21 15:22:55 status unpacked libip6tc0:armhf 1.8.2-4
2019-07-21 15:22:55 status half-configured libip6tc0:armhf 1.8.2-4
2019-07-21 15:22:55 status installed libip6tc0:armhf 1.8.2-4
2019-07-21 15:22:55 configure init:armhf 1.56+nmu1 <none>
2019-07-21 15:22:55 status unpacked init:armhf 1.56+nmu1
2019-07-21 15:22:55 status half-configured init:armhf 1.56+nmu1
2019-07-21 15:22:55 status installed init:armhf 1.56+nmu1
2019-07-21 15:22:55 configure libestr0:armhf 0.1.10-2.1 <none>
2019-07-21 15:22:55 status unpacked libestr0:armhf 0.1.10-2.1
2019-07-21 15:22:55 status half-configured libestr0:armhf 0.1.10-2.1
2019-07-21 15:22:55 status installed libestr0:armhf 0.1.10-2.1
2019-07-21 15:22:55 configure libfastjson4:armhf 0.99.8-2 <none>
2019-07-21 15:22:55 status unpacked libfastjson4:armhf 0.99.8-2
2019-07-21 15:22:55 status half-configured libfastjson4:armhf 0.99.8-2
2019-07-21 15:22:55 status installed libfastjson4:armhf 0.99.8-2
2019-07-21 15:22:55 configure libprocps7:armhf 2:3.3.15-2 <none>
2019-07-21 15:22:55 status unpacked libprocps7:armhf 2:3.3.15-2
2019-07-21 15:22:55 status half-configured libprocps7:armhf 2:3.3.15-2
2019-07-21 15:22:55 status installed libprocps7:armhf 2:3.3.15-2
2019-07-21 15:22:55 configure less:armhf 487-0.1+b1 <none>
2019-07-21 15:22:55 status unpacked less:armhf 487-0.1+b1
2019-07-21 15:22:55 status half-configured less:armhf 487-0.1+b1
2019-07-21 15:22:56 status installed less:armhf 487-0.1+b1
2019-07-21 15:22:56 configure kmod:armhf 26-1 <none>
2019-07-21 15:22:56 status unpacked kmod:armhf 26-1
2019-07-21 15:22:56 status triggers-pending systemd:armhf 241-5
2019-07-21 15:22:56 status half-configured kmod:armhf 26-1
2019-07-21 15:22:57 status installed kmod:armhf 26-1
2019-07-21 15:22:57 configure libapt-inst2.0:armhf 1.8.2 <none>
2019-07-21 15:22:57 status unpacked libapt-inst2.0:armhf 1.8.2
2019-07-21 15:22:57 status half-configured libapt-inst2.0:armhf 1.8.2
2019-07-21 15:22:57 status installed libapt-inst2.0:armhf 1.8.2
2019-07-21 15:22:57 configure libtext-wrapi18n-perl:all 0.06-7.1 <none>
2019-07-21 15:22:57 status unpacked libtext-wrapi18n-perl:all 0.06-7.1
2019-07-21 15:22:57 status half-configured libtext-wrapi18n-perl:all 0.06-7.1
2019-07-21 15:22:57 status installed libtext-wrapi18n-perl:all 0.06-7.1
2019-07-21 15:22:57 configure xxd:armhf 2:8.1.0875-5 <none>
2019-07-21 15:22:57 status unpacked xxd:armhf 2:8.1.0875-5
2019-07-21 15:22:57 status half-configured xxd:armhf 2:8.1.0875-5
2019-07-21 15:22:57 status installed xxd:armhf 2:8.1.0875-5
2019-07-21 15:22:57 configure libcap2-bin:armhf 1:2.25-2 <none>
2019-07-21 15:22:57 status unpacked libcap2-bin:armhf 1:2.25-2
2019-07-21 15:22:57 status half-configured libcap2-bin:armhf 1:2.25-2
2019-07-21 15:22:57 status installed libcap2-bin:armhf 1:2.25-2
2019-07-21 15:22:57 configure vim-common:all 2:8.1.0875-5 <none>
2019-07-21 15:22:57 status unpacked vim-common:all 2:8.1.0875-5
2019-07-21 15:22:57 status half-configured vim-common:all 2:8.1.0875-5
2019-07-21 15:22:57 status installed vim-common:all 2:8.1.0875-5
2019-07-21 15:22:57 configure libslang2:armhf 2.3.2-2 <none>
2019-07-21 15:22:57 status unpacked libslang2:armhf 2.3.2-2
2019-07-21 15:22:57 status half-configured libslang2:armhf 2.3.2-2
2019-07-21 15:22:57 status installed libslang2:armhf 2.3.2-2
2019-07-21 15:22:57 configure libiptc0:armhf 1.8.2-4 <none>
2019-07-21 15:22:57 status unpacked libiptc0:armhf 1.8.2-4
2019-07-21 15:22:57 status half-configured libiptc0:armhf 1.8.2-4
2019-07-21 15:22:57 status installed libiptc0:armhf 1.8.2-4
2019-07-21 15:22:57 configure libncurses6:armhf 6.1+20181013-2 <none>
2019-07-21 15:22:57 status unpacked libncurses6:armhf 6.1+20181013-2
2019-07-21 15:22:57 status half-configured libncurses6:armhf 6.1+20181013-2
2019-07-21 15:22:57 status installed libncurses6:armhf 6.1+20181013-2
2019-07-21 15:22:57 configure libmnl0:armhf 1.0.4-2 <none>
2019-07-21 15:22:57 status unpacked libmnl0:armhf 1.0.4-2
2019-07-21 15:22:57 status half-configured libmnl0:armhf 1.0.4-2
2019-07-21 15:22:57 status installed libmnl0:armhf 1.0.4-2
2019-07-21 15:22:57 configure udev:armhf 241-5 <none>
2019-07-21 15:22:57 status unpacked udev:armhf 241-5
2019-07-21 15:22:57 status half-configured udev:armhf 241-5
2019-07-21 15:23:02 status installed udev:armhf 241-5
2019-07-21 15:23:02 configure libxtables12:armhf 1.8.2-4 <none>
2019-07-21 15:23:02 status unpacked libxtables12:armhf 1.8.2-4
2019-07-21 15:23:02 status half-configured libxtables12:armhf 1.8.2-4
2019-07-21 15:23:02 status installed libxtables12:armhf 1.8.2-4
2019-07-21 15:23:02 configure gdbm-l10n:all 1.18.1-4 <none>
2019-07-21 15:23:02 status unpacked gdbm-l10n:all 1.18.1-4
2019-07-21 15:23:02 status half-configured gdbm-l10n:all 1.18.1-4
2019-07-21 15:23:02 status installed gdbm-l10n:all 1.18.1-4
2019-07-21 15:23:02 configure libisc-export1100:armhf 1:9.11.5.P4+dfsg-5.1 <none>
2019-07-21 15:23:02 status unpacked libisc-export1100:armhf 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:23:02 status half-configured libisc-export1100:armhf 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:23:02 status installed libisc-export1100:armhf 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:23:02 configure liblognorm5:armhf 2.0.5-1 <none>
2019-07-21 15:23:02 status unpacked liblognorm5:armhf 2.0.5-1
2019-07-21 15:23:02 status half-configured liblognorm5:armhf 2.0.5-1
2019-07-21 15:23:02 status installed liblognorm5:armhf 2.0.5-1
2019-07-21 15:23:02 configure nano:armhf 3.2-3 <none>
2019-07-21 15:23:02 status unpacked nano:armhf 3.2-3
2019-07-21 15:23:02 status half-configured nano:armhf 3.2-3
2019-07-21 15:23:02 status installed nano:armhf 3.2-3
2019-07-21 15:23:02 configure sensible-utils:all 0.0.12 <none>
2019-07-21 15:23:02 status unpacked sensible-utils:all 0.0.12
2019-07-21 15:23:02 status half-configured sensible-utils:all 0.0.12
2019-07-21 15:23:02 status installed sensible-utils:all 0.0.12
2019-07-21 15:23:02 configure libnfnetlink0:armhf 1.0.1-3+b1 <none>
2019-07-21 15:23:02 status unpacked libnfnetlink0:armhf 1.0.1-3+b1
2019-07-21 15:23:02 status half-configured libnfnetlink0:armhf 1.0.1-3+b1
2019-07-21 15:23:02 status installed libnfnetlink0:armhf 1.0.1-3+b1
2019-07-21 15:23:02 configure procps:armhf 2:3.3.15-2 <none>
2019-07-21 15:23:02 status unpacked procps:armhf 2:3.3.15-2
2019-07-21 15:23:02 status half-configured procps:armhf 2:3.3.15-2
2019-07-21 15:23:02 status installed procps:armhf 2:3.3.15-2
2019-07-21 15:23:02 configure netbase:all 5.6 <none>
2019-07-21 15:23:02 status unpacked netbase:all 5.6
2019-07-21 15:23:02 status half-configured netbase:all 5.6
2019-07-21 15:23:03 status installed netbase:all 5.6
2019-07-21 15:23:03 configure isc-dhcp-common:armhf 4.4.1-2 <none>
2019-07-21 15:23:03 status unpacked isc-dhcp-common:armhf 4.4.1-2
2019-07-21 15:23:03 status half-configured isc-dhcp-common:armhf 4.4.1-2
2019-07-21 15:23:03 status installed isc-dhcp-common:armhf 4.4.1-2
2019-07-21 15:23:03 configure dmidecode:armhf 3.2-1 <none>
2019-07-21 15:23:03 status unpacked dmidecode:armhf 3.2-1
2019-07-21 15:23:03 status half-configured dmidecode:armhf 3.2-1
2019-07-21 15:23:03 status installed dmidecode:armhf 3.2-1
2019-07-21 15:23:03 configure libbsd0:armhf 0.9.1-2 <none>
2019-07-21 15:23:03 status unpacked libbsd0:armhf 0.9.1-2
2019-07-21 15:23:03 status half-configured libbsd0:armhf 0.9.1-2
2019-07-21 15:23:03 status installed libbsd0:armhf 0.9.1-2
2019-07-21 15:23:03 configure libelf1:armhf 0.176-1.1 <none>
2019-07-21 15:23:03 status unpacked libelf1:armhf 0.176-1.1
2019-07-21 15:23:03 status half-configured libelf1:armhf 0.176-1.1
2019-07-21 15:23:03 status installed libelf1:armhf 0.176-1.1
2019-07-21 15:23:03 configure libdns-export1104:armhf 1:9.11.5.P4+dfsg-5.1 <none>
2019-07-21 15:23:03 status unpacked libdns-export1104:armhf 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:23:03 status half-configured libdns-export1104:armhf 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:23:03 status installed libdns-export1104:armhf 1:9.11.5.P4+dfsg-5.1
2019-07-21 15:23:03 configure iputils-ping:armhf 3:20180629-2 <none>
2019-07-21 15:23:03 status unpacked iputils-ping:armhf 3:20180629-2
2019-07-21 15:23:03 status half-configured iputils-ping:armhf 3:20180629-2
2019-07-21 15:23:03 status installed iputils-ping:armhf 3:20180629-2
2019-07-21 15:23:03 configure readline-common:all 7.0-5 <none>
2019-07-21 15:23:03 status unpacked readline-common:all 7.0-5
2019-07-21 15:23:03 status half-configured readline-common:all 7.0-5
2019-07-21 15:23:03 status installed readline-common:all 7.0-5
2019-07-21 15:23:03 configure liblocale-gettext-perl:armhf 1.07-3+b4 <none>
2019-07-21 15:23:03 status unpacked liblocale-gettext-perl:armhf 1.07-3+b4
2019-07-21 15:23:03 status half-configured liblocale-gettext-perl:armhf 1.07-3+b4
2019-07-21 15:23:03 status installed liblocale-gettext-perl:armhf 1.07-3+b4
2019-07-21 15:23:03 configure libpopt0:armhf 1.16-12 <none>
2019-07-21 15:23:03 status unpacked libpopt0:armhf 1.16-12
2019-07-21 15:23:03 status half-configured libpopt0:armhf 1.16-12
2019-07-21 15:23:03 status installed libpopt0:armhf 1.16-12
2019-07-21 15:23:03 configure logrotate:armhf 3.14.0-4 <none>
2019-07-21 15:23:03 status unpacked logrotate:armhf 3.14.0-4
2019-07-21 15:23:03 status half-configured logrotate:armhf 3.14.0-4
2019-07-21 15:23:04 status installed logrotate:armhf 3.14.0-4
2019-07-21 15:23:04 configure libnewt0.52:armhf 0.52.20-8 <none>
2019-07-21 15:23:04 status unpacked libnewt0.52:armhf 0.52.20-8
2019-07-21 15:23:04 status half-configured libnewt0.52:armhf 0.52.20-8
2019-07-21 15:23:04 status installed libnewt0.52:armhf 0.52.20-8
2019-07-21 15:23:04 configure apt-utils:armhf 1.8.2 <none>
2019-07-21 15:23:04 status unpacked apt-utils:armhf 1.8.2
2019-07-21 15:23:04 status half-configured apt-utils:armhf 1.8.2
2019-07-21 15:23:04 status installed apt-utils:armhf 1.8.2
2019-07-21 15:23:04 configure iproute2:armhf 4.20.0-2 <none>
2019-07-21 15:23:04 status unpacked iproute2:armhf 4.20.0-2
2019-07-21 15:23:04 status half-configured iproute2:armhf 4.20.0-2
2019-07-21 15:23:05 status installed iproute2:armhf 4.20.0-2
2019-07-21 15:23:05 configure cron:armhf 3.0pl1-134 <none>
2019-07-21 15:23:05 status unpacked cron:armhf 3.0pl1-134
2019-07-21 15:23:05 status half-configured cron:armhf 3.0pl1-134
2019-07-21 15:23:08 status installed cron:armhf 3.0pl1-134
2019-07-21 15:23:08 configure rsyslog:armhf 8.1901.0-1 <none>
2019-07-21 15:23:08 status unpacked rsyslog:armhf 8.1901.0-1
2019-07-21 15:23:08 status half-configured rsyslog:armhf 8.1901.0-1
2019-07-21 15:23:10 status installed rsyslog:armhf 8.1901.0-1
2019-07-21 15:23:10 configure isc-dhcp-client:armhf 4.4.1-2 <none>
2019-07-21 15:23:10 status unpacked isc-dhcp-client:armhf 4.4.1-2
2019-07-21 15:23:10 status half-configured isc-dhcp-client:armhf 4.4.1-2
2019-07-21 15:23:10 status installed isc-dhcp-client:armhf 4.4.1-2
2019-07-21 15:23:10 configure debconf-i18n:all 1.5.71 <none>
2019-07-21 15:23:10 status unpacked debconf-i18n:all 1.5.71
2019-07-21 15:23:10 status half-configured debconf-i18n:all 1.5.71
2019-07-21 15:23:10 status installed debconf-i18n:all 1.5.71
2019-07-21 15:23:10 configure libnftnl11:armhf 1.1.2-2 <none>
2019-07-21 15:23:10 status unpacked libnftnl11:armhf 1.1.2-2
2019-07-21 15:23:10 status half-configured libnftnl11:armhf 1.1.2-2
2019-07-21 15:23:10 status installed libnftnl11:armhf 1.1.2-2
2019-07-21 15:23:10 configure vim-tiny:armhf 2:8.1.0875-5 <none>
2019-07-21 15:23:10 status unpacked vim-tiny:armhf 2:8.1.0875-5
2019-07-21 15:23:10 status half-configured vim-tiny:armhf 2:8.1.0875-5
2019-07-21 15:23:10 status installed vim-tiny:armhf 2:8.1.0875-5
2019-07-21 15:23:10 configure ifupdown:armhf 0.8.35 <none>
2019-07-21 15:23:10 status unpacked ifupdown:armhf 0.8.35
2019-07-21 15:23:10 status half-configured ifupdown:armhf 0.8.35
2019-07-21 15:23:15 status installed ifupdown:armhf 0.8.35
2019-07-21 15:23:15 configure bsdmainutils:armhf 11.1.2+b1 <none>
2019-07-21 15:23:15 status unpacked bsdmainutils:armhf 11.1.2+b1
2019-07-21 15:23:15 status half-configured bsdmainutils:armhf 11.1.2+b1
2019-07-21 15:23:15 status installed bsdmainutils:armhf 11.1.2+b1
2019-07-21 15:23:15 configure whiptail:armhf 0.52.20-8 <none>
2019-07-21 15:23:15 status unpacked whiptail:armhf 0.52.20-8
2019-07-21 15:23:15 status half-configured whiptail:armhf 0.52.20-8
2019-07-21 15:23:15 status installed whiptail:armhf 0.52.20-8
2019-07-21 15:23:15 configure libnetfilter-conntrack3:armhf 1.0.7-1 <none>
2019-07-21 15:23:15 status unpacked libnetfilter-conntrack3:armhf 1.0.7-1
2019-07-21 15:23:15 status half-configured libnetfilter-conntrack3:armhf 1.0.7-1
2019-07-21 15:23:15 status installed libnetfilter-conntrack3:armhf 1.0.7-1
2019-07-21 15:23:15 configure iptables:armhf 1.8.2-4 <none>
2019-07-21 15:23:15 status unpacked iptables:armhf 1.8.2-4
2019-07-21 15:23:15 status half-configured iptables:armhf 1.8.2-4
2019-07-21 15:23:15 status installed iptables:armhf 1.8.2-4
2019-07-21 15:23:15 configure tasksel-data:all 3.53 <none>
2019-07-21 15:23:15 status unpacked tasksel-data:all 3.53
2019-07-21 15:23:15 status half-configured tasksel-data:all 3.53
2019-07-21 15:23:15 status installed tasksel-data:all 3.53
2019-07-21 15:23:15 configure tasksel:all 3.53 <none>
2019-07-21 15:23:15 status unpacked tasksel:all 3.53
2019-07-21 15:23:15 status half-configured tasksel:all 3.53
2019-07-21 15:23:16 status installed tasksel:all 3.53
2019-07-21 15:23:16 trigproc libc-bin:armhf 2.28-10 <none>
2019-07-21 15:23:16 status half-configured libc-bin:armhf 2.28-10
2019-07-21 15:23:16 status installed libc-bin:armhf 2.28-10
2019-07-21 15:23:16 trigproc systemd:armhf 241-5 <none>
2019-07-21 15:23:16 status half-configured systemd:armhf 241-5
2019-07-21 15:23:16 status installed systemd:armhf 241-5
